gRNA,gene,T0_F,T0_M,T1_F,T1_M
Brie_Plekhh3_1,Plekhh3,316.094315920268,271.742968975486,480.377513682819,158.533940631454
Brie_Plekhh3_2,Plekhh3,213.306853794187,227.822922741604,179.334446342949,142.187347233006
Brie_Plekhh3_3,Plekhh3,237.845429894403,247.819041352152,1454.89200757641,336.065548005288
Brie_Plekhh3_4,Plekhh3,145.353873824358,228.715606608146,48.2381328478368,32.1329567946231
Brie_Plxna1_1,Plxna1,279.029054118543,221.395598902499,654.917423036895,409.054988296029
Brie_Plxna1_2,Plxna1,208.330499200437,229.072680154763,454.158250983797,592.288895692578
Brie_Plxna1_3,Plxna1,204.898530515092,232.643415620932,772.425651483608,646.650822575786
Brie_Plxna1_4,Plxna1,251.401706201516,335.659133819917,291.101230403015,289.496764486456
Brie_Plxnb2_1,Plxnb2,203.868939909489,234.0717098074,275.790712038622,454.863465145166
Brie_Plxnb2_2,Plxnb2,177.6143794666,199.07850223894,437.316680782965,701.202826126418
Brie_Plxnb2_3,Plxnb2,222.401570810351,294.952749505587,478.272317407715,454.673388477742
Brie_Plxnb2_4,Plxnb2,177.957576335134,209.790708637448,169.956753844758,490.597878620842
Brie_Pofut1_1,Pofut1,119.957305552805,119.808174889981,625.636056664994,342.528154697697
Brie_Pofut1_2,Pofut1,216.910420913799,204.97021575812,1864.63975530347,1488.3103059284
Brie_Pofut1_3,Pofut1,306.999598904104,345.121582805266,2529.11625231811,1382.24752550591
Brie_Pofut1_4,Pofut1,263.928391903025,242.284401379589,517.505520716471,386.435864872596
Brie_Poglut1_1,Poglut1,114.809352524788,113.202314277568,23.9326849443635,636.3866825349
Brie_Poglut1_2,Poglut1,137.975141150866,117.130123290354,64.3141771304491,1198.82354144194
Brie_Poglut1_3,Poglut1,179.330363809272,159.443338564461,158.282483591909,1221.06251153053
Brie_Poglut1_4,Poglut1,189.797868299574,155.694066324983,823.715888004324,438.897025081567
Brie_Por_1,Por,210.904475714446,184.974097147572,269.283741733755,356.783904754483
Brie_Por_2,Por,201.638160264014,135.162337394509,348.898437228597,346.329688046173
Brie_Por_3,Por,190.141065168109,197.828744825781,233.495405056988,609.205719093296
Brie_Por_4,Por,209.531688240308,235.142930447251,691.471285631882,337.586161344678
Brie_Prkci_1,Prkci,212.448861622851,194.972156452846,667.357219207964,720.020416201375
Brie_Prkci_2,Prkci,180.531552849143,199.792649332174,660.658867423542,335.305241335593
Brie_Prkci_3,Prkci,152.04621276078,144.44624960655,1324.36983851996,727.053252896056
Brie_Prkci_4,Prkci,233.383870603455,195.507766772771,1003.61447878594,1661.66022661891
Chopchop_Proser1_1,Proser1,176.584788860997,198.185818372398,92.0644916659107,371.990038148387
Chopchop_Proser1_2,Proser1,221.88677550755,280.66980764091,553.676620352349,787.687709804249
Chopchop_Proser1_3,Proser1,181.561143454747,183.367266187795,212.060679346838,826.083196623858
Chopchop_Proser1_4,Proser1,209.188491371773,169.441397869735,366.314151868094,38.2154101521849
Brie_Psenen_1,Psenen,178.643970072203,207.469730584438,348.707055749042,342.14800136285
Brie_Psenen_2,Psenen,159.253347000005,167.120419816725,321.33950417269,330.933477984845
Brie_Psenen_3,Psenen,134.371574031254,153.908698591898,519.993479950685,239.696677621419
Brie_Psenen_4,Psenen,160.282937605608,116.951586517046,78.6677880970672,728.193712900598
Brie_Ptch1_1,Ptch1,190.827458905178,242.820011699515,188.137994402474,543.249115497236
Brie_Ptch1_2,Ptch1,235.957847117464,220.681451809265,206.701997919301,879.684816837371
Brie_Ptch1_3,Ptch1,213.650050662722,187.830685520507,277.895908313726,2172.01607865182
Brie_Ptch1_4,Ptch1,160.454536039875,144.803323153167,120.771713599147,653.683659270467
Brie_Pten_1,Pten,337.029324900872,327.803515794345,1771.62835623978,2093.13426167095
Brie_Pten_2,Pten,127.336038226297,162.835537257322,191.582861034463,143.707960572397
Brie_Pten_3,Pten,185.507907442893,180.153604268243,1376.99974539756,152.071333939044
Brie_Pten_4,Pten,149.815433115306,164.977978537023,428.895895682549,52.2810835415465
Brie_Rab40c_1,Rab40c,254.318879584059,195.150693226154,288.421889689246,1193.12124141923
Brie_Rab40c_2,Rab40c,246.596950042033,274.599557348422,1097.20002228829,658.435575956062
Brie_Rab40c_3,Rab40c,255.863265492464,288.346888893174,732.235540777078,894.320720229004
Brie_Rab40c_4,Rab40c,249.857320293111,317.805456489071,1132.41421452639,1294.43210515611
Brie_Rad9b_1,Rad9b,191.513852642247,144.089176059933,666.974456248854,278.852471110722
Brie_Rad9b_2,Rad9b,232.869075300653,237.285371726952,404.39906629952,627.453079165982
Brie_Rad9b_3,Rad9b,147.584653469832,154.265772138515,35.415573717658,196.359197448791
Brie_Rad9b_4,Rad9b,203.010947738152,245.319526525833,400.954199667532,625.932465826591
Brie_Rc3h1_1,Rc3h1,68.4777752726313,76.4237389760238,119.432043242263,236.465374275214
Brie_Rc3h1_2,Rc3h1,219.312798993541,242.641474926206,506.788157861396,377.692338171101
Brie_Rc3h1_3,Rc3h1,164.058103159488,205.505826078045,240.576519800519,336.065548005288
Brie_Rc3h1_4,Rc3h1,240.247807974145,329.053273207504,809.745039996815,483.945195261009
Brie_Rfng_1,Rfng,342.863671665958,348.692318271436,628.124015899208,459.995535165609
Brie_Rfng_2,Rfng,260.839620086215,251.032703271704,400.571436708422,277.521934438756
Brie_Rfng_3,Rfng,164.744496896557,145.696007019709,718.073311290015,76.8009736392174
Brie_Rfng_4,Rfng,247.283343779102,241.927327832972,761.134144189869,188.566054084415
Brie_Rhoa_1,Rhoa,166.632079673496,147.302837979485,2615.23791811782,2187.60236538058
Brie_Rhoa_2,Rhoa,121.330093026943,129.449160648638,0.201381479554908,4.38176335074752
Brie_Rhoa_3,Rhoa,172.809623307117,174.797501068989,2714.37352452726,3097.30929567091
Brie_Rhoa_4,Rhoa,204.040538343756,224.78779759536,628.124015899208,2082.68004496264
Brie_Ric8a_1,Ric8a,226.176736364231,221.21706212919,1934.30261386145,3186.6453293601
Brie_Ric8a_2,Ric8a,252.774493675654,305.307882357478,2816.57123460958,1524.42487273892
Brie_Ric8a_3,Ric8a,186.537498048497,270.850285108944,2092.38371597381,814.868673245854
Brie_Ric8a_4,Ric8a,135.057967768323,200.149722878791,2473.23286028808,1295.38248849323
Brie_Rin1_1,Rin1,126.478046054961,147.481374752794,14.9377554052828,309.454814565955
Brie_Rin1_2,Rin1,232.182681563584,188.901906160358,131.489076454222,42.5871735029324
Brie_Rin1_3,Rin1,261.697612257551,233.179025940858,480.951658121484,391.187781558191
Brie_Rin1_4,Rin1,270.620730839448,294.59567595897,419.709584663913,942.790270422075
Brie_Ripk4_1,Ripk4,297.390086585138,337.265964779694,2761.26198701821,3136.65516582764
Brie_Ripk4_2,Ripk4,331.53817500432,320.840581635315,11975.3233201893,6702.68352336565
Brie_Ripk4_3,Ripk4,294.301314768328,223.895113728817,2136.01869331233,2856.29208137752
Brie_Ripk4_4,Ripk4,173.496017044186,200.685333198717,4032.0350112628,3851.15335867372
Brie_Rnf115_1,Rnf115,178.643970072203,206.219973171279,463.153180522877,397.650388250601
Brie_Rnf115_2,Rnf115,222.573169244619,155.872603098291,794.243140152868,54.9421568854798
Brie_Rnf115_3,Rnf115,184.993112140092,143.910639286624,547.935175965701,223.540160890395
Brie_Rnf115_4,Rnf115,148.95744094397,154.801382458441,122.494146915141,358.114441426449
Brie_Rnf7_1,Rnf7,212.277263188584,192.472641626527,1740.05041211322,1935.37062770919
Brie_Rnf7_2,Rnf7,233.898665906257,263.17320385668,117.709609926268,670.600482671185
Brie_Rnf7_3,Rnf7,265.987573114232,193.722399039686,524.203872500893,264.596721053937
Brie_Rnf7_4,Rnf7,221.543578639015,229.786827247997,1396.90341927127,1252.61523832288
Brie_Rpl22_1,Rpl22,179.50196224354,185.866781014114,226.797053272566,431.674111719462
Brie_Rpl22_2,Rpl22,250.886910898714,250.854166498396,810.70194739459,2401.81876956721
Brie_Rpl22_3,Rpl22,182.933930928885,220.859988582573,445.163321444716,268.968484404685
Brie_Rpl22_4,Rpl22,160.969331342677,232.643415620932,203.639894246422,447.450475115638
Brie_Ski_1,Ski,239.218217368541,244.783916205908,1080.74121504657,777.23349309594
Brie_Ski_2,Ski,365.857861857769,382.257231653427,308.899708001621,487.366575274637
Brie_Ski_3,Ski,151.874614326513,129.627697421947,379.710855436937,403.542764940739
Brie_Ski_4,Ski,204.726932080825,214.968275063394,97.614554573003,252.051661003966
Brie_Smad4_1,Smad4,172.123229570048,139.982830273838,108.140535948523,414.187058316472
Brie_Smad4_2,Smad4,156.679370485996,186.580928107348,424.302740173231,228.482154243414
Brie_Smad4_3,Smad4,177.785977900867,212.290223463767,289.761560046131,1451.81558578303
Brie_Smad4_4,Smad4,202.324554001083,262.994667083372,2794.94512741988,513.217002044275
Brie_Srpk2_1,Srpk2,181.217946586212,178.903846855084,5.36868142753742,41.8268668332372
Brie_Srpk2_2,Srpk2,248.999328121774,236.214151087101,415.499192113705,493.258951964775
Brie_Srpk2_3,Srpk2,177.099584163798,232.643415620932,57.4244438664724,150.550720599654
Brie_Srpk2_4,Srpk2,202.324554001083,212.111686690458,388.705784976018,680.294392709799
Brie_Stard13_1,Stard13,272.33671518212,251.746850364938,2397.82855734344,718.879956196832
Brie_Stard13_2,Stard13,243.336579790955,203.541921571652,353.30021125836,421.409971678577
Brie_Stard13_3,Stard13,213.821649096989,209.790708637448,1919.37485845617,531.654438784384
Brie_Stard13_4,Stard13,184.821513705824,215.682422156628,155.22037991903,680.294392709799
Brie_Tbc1d2b_1,Tbc1d2b,118.069722775866,106.417916891846,0.201381479554908,127.36136717395
Brie_Tbc1d2b_2,Tbc1d2b,69.5073658782348,56.0705468188586,314.449770908714,46.3887068514085
Brie_Tbc1d2b_3,Tbc1d2b,99.3654934407356,71.6032460966952,77.7108806992926,438.516871746719
Brie_Tbc1d2b_4,Tbc1d2b,320.727473645483,338.87279573947,124.982106149355,614.717942448587
Brie_Tcp11_1,Tcp11,227.377925404101,267.8151599627,102.97323600054,373.700728155201
Brie_Tcp11_2,Tcp11,204.212136778023,143.017955420082,464.301469400207,395.369468241515
Brie_Tcp11_3,Tcp11,251.230107767249,295.488359825512,490.903495058339,211.755407510119
Brie_Tcp11_4,Tcp11,161.998921948281,162.657000484013,602.09613467974,339.486928018916
Brie_Tfap2a_1,Tfap2a,197.862994710135,158.907728244535,1289.34702776141,3067.27718221795
Brie_Tfap2a_2,Tfap2a,313.520339406259,298.880558518373,1025.4319674552,2098.64648502624
Brie_Tfap2a_3,Tfap2a,140.720716099142,109.631578811399,530.519461326205,261.935647710004
Brie_Tfap2a_4,Tfap2a,236.8158392888,225.323407915285,1040.55110434003,1654.62738992423
Brie_Tnfaip8_1,Tnfaip8,235.443051814662,238.71366591342,655.49156747556,195.028660776824
Brie_Tnfaip8_2,Tnfaip8,301.851645876086,324.768390648101,325.932659682008,223.730237557819
Brie_Tnfaip8_3,Tnfaip8,221.543578639015,169.084324323118,396.743807117324,40.6864068286944
Brie_Tnfaip8_4,Tnfaip8,252.602895241387,189.437516480283,1009.93006761125,271.629557748618
Brie_Trim28_1,Trim28,197.348199407333,211.397539597225,301.05306733987,114.816307123978
Brie_Trim28_2,Trim28,157.194165788798,149.623816032495,147.756502216389,383.774791528663
Brie_Trim28_3,Trim28,276.455077604534,288.168352119865,177.803394506509,151.501103936773
Brie_Trim28_4,Trim28,297.218488150871,316.020088755986,719.030218687789,72.8093636233175
Brie_Trmt11_1,Trmt11,100.223485612072,114.273534917419,950.984571908337,301.471594534155
Brie_Trmt11_2,Trmt11,163.200110988151,188.009222293815,913.282420436021,372.940421485506
Brie_Trmt11_3,Trmt11,118.756116512935,97.1340046798059,230.050538424999,156.633173957216
Brie_Trmt11_4,Trmt11,184.649915271557,212.825833783692,132.445983851996,466.838295192866
Brie_Trp53_1,Trp53,403.781115830831,422.249468874524,11451.8949736066,6720.93088343834
Brie_Trp53_2,Trp53,343.893262271562,302.272757211234,14548.8300757641,4563.1805548433
Brie_Trp53_3,Trp53,356.763144841605,396.540173518105,6660.27686999035,4747.36484557696
Brie_Trp53_4,Trp53,240.591004842679,206.934120264513,5493.80675210319,2900.009714885
Brie_Tspan14_1,Tspan14,151.703015892246,160.871632750929,540.662679742615,352.412141403735
Brie_Tspan14_2,Tspan14,234.92825651186,286.918594706706,492.051783935668,312.68611791216
Brie_Tspan14_3,Tspan14,148.442645641168,137.483315447519,25.4637367808028,665.658489318167
Brie_Tspan14_4,Tspan14,173.667615478453,123.735983902767,674.246952471941,241.027214293385
Brie_Ube2r2_1,Ube2r2,265.301179377163,205.684362851354,595.015019936209,594.569815701663
Brie_Ube2r2_2,Ube2r2,240.591004842679,269.957601242402,460.091076849999,208.334027496491
Brie_Ube2r2_3,Ube2r2,207.815703897635,187.116538427273,114.456124773835,1049.61335751425
Brie_Ube2r2_4,Ube2r2,163.714906290953,157.122360511451,1458.3368742084,562.066705572193
Brie_Usp28_1,Usp28,247.626540647637,218.181936982946,733.766592613517,740.358619615722
Brie_Usp28_2,Usp28,255.348470189663,237.106834953644,158.856628030574,298.620444522798
Brie_Usp28_3,Usp28,233.898665906257,269.600527695785,401.528344106197,330.933477984845
Brie_Usp28_4,Usp28,159.596543868539,176.939942348691,158.282483591909,229.812690915381
Brie_Xrn1_1,Xrn1,157.537362657332,200.3282596521,590.421864426891,474.251285222394
Brie_Xrn1_2,Xrn1,194.774222893325,155.872603098291,1880.90718106564,1197.11285143513
Brie_Xrn1_3,Xrn1,83.7500359224162,80.708621535427,504.874343065847,412.856521644505
Brie_Xrn1_4,Xrn1,162.68531568535,164.799441763715,63.7400326917843,71.288750283927
Brie_Xxylt1_1,Xxylt1,263.241998165956,247.104894258918,851.466202539785,1163.08912796627
Brie_Xxylt1_2,Xxylt1,211.590869451515,270.314674789019,1499.10112935359,459.995535165609
Brie_Xxylt1_3,Xxylt1,159.939740737074,173.012133335904,589.656338508671,265.357027723632
Brie_Xxylt1_4,Xxylt1,128.537227266168,99.2764459595075,75.6056844241886,460.375688500457
Brie_Zbtb48_1,Zbtb48,187.395490219833,226.573165328444,659.893341505323,537.736892141945
Brie_Zbtb48_2,Zbtb48,129.566817871771,126.414035502394,652.238082323126,326.371637966674
Brie_Zbtb48_3,Zbtb48,178.643970072203,191.579957759985,222.203897763248,481.094045249651
Brie_Zbtb48_4,Zbtb48,267.531959022637,320.840581635315,461.239365727328,390.807628223344
Brie_Zfp750_1,Zfp750,173.324418609919,154.979919231749,1469.62838150214,1756.31840699596
Brie_Zfp750_2,Zfp750,310.259969155181,365.296238189123,826.969373156757,741.499079620265
Brie_Zfp750_3,Zfp750,175.72679668966,186.402391334039,1090.50167050387,957.236097146284
Brie_Zfp750_4,Zfp750,234.241862774791,258.709784523968,535.878142753742,1368.18185211655
Brie_Zfp871_1,Zfp871,210.389680411644,243.35562201944,438.273588180739,1139.51962120571
Brie_Zfp871_2,Zfp871,206.099719554963,206.041436397971,706.97318547583,398.980924922568
Brie_Zfp871_3,Zfp871,160.282937605608,180.867751361477,441.527073333173,632.014919184153
Brie_Zfp871_4,Zfp871,110.347793233839,116.41597619712,426.790699407445,324.470871292436
Brie_Zfp91_1,Zfp91,212.448861622851,228.358533061529,455.689302820236,458.474921826219
Brie_Zfp91_2,Zfp91,128.022431963366,134.091116754659,257.609471480906,195.028660776824
Brie_Zfp91_3,Zfp91,294.644511636862,261.209299350287,301.81859325809,1268.39160171905
Brie_Zfp91_4,Zfp91,190.655860470911,221.931209222424,1069.83247071194,226.201234234328
Brie_Zmat3_1,Zmat3,152.904204932117,183.010192641178,1395.9465118735,253.952427678204
Brie_Zmat3_2,Zmat3,296.017299111,280.312734094293,1306.3799794418,297.670061185679
Brie_Zmat3_3,Zmat3,220.857184901946,252.996607778097,624.487767787665,1122.41272113757
Brie_Zmat3_4,Zmat3,264.443187205827,277.634682494666,1395.9465118735,1512.45004269122
Brie_Sprr2f_1,Sprr2f,225.147145758627,257.281490337501,150.627224409713,64.6360669240938
Brie_Sprr2f_2,Sprr2f,186.537498048497,149.980889579112,35.6069551972129,16.5466700658711
Brie_Sprr2f_3,Sprr2f,251.058509332981,223.716576955509,148.139265175499,88.5857270194933
Brie_Sprr2f_4,Sprr2f,198.720986881471,199.792649332174,0.01,0.01
Brie_Rps3a1_1,Rps3a1,133.685180294185,122.843300036225,0.201381479554908,0.390153334847611
Brie_Rps3a1_2,Rps3a1,91.4719654644423,97.1340046798059,0.201381479554908,0.200076667423805
Brie_Rps3a1_3,Rps3a1,140.377519230608,139.982830273838,0.201381479554908,7.61306669695222
Brie_Rps3a1_4,Rps3a1,128.194030397633,117.844270383588,0.01,151.501103936773
Brie_Ptma_1,Ptma,203.18254617242,189.080442933666,115.221650692055,254.902811015323
Brie_Ptma_2,Ptma,291.555739820052,235.142930447251,14.554992446173,875.1229768192
Brie_Ptma_3,Ptma,172.809623307117,152.480404405431,61.2520734575705,177.541607373834
Brie_Ptma_4,Ptma,193.058238550652,180.332141041551,0.96690739777454,13.8855967219378
Brie_Actg1_1,Actg1,193.916230721988,176.761405575382,26.994788617242,152.071333939044
Brie_Actg1_2,Actg1,134.886369334056,132.841359341499,2.4979592342138,26.0505034370613
Brie_Actg1_3,Actg1,232.525878432119,228.358533061529,27.9516960150166,34.0337234688612
Brie_Actg1_4,Actg1,138.661534887935,146.588690886251,0.584144438664724,5.52222335529036
Brie_Rpl29_1,Rpl29,218.283208387937,162.835537257322,6.89973326397669,63.1154535847034
Brie_Rpl29_2,Rpl29,203.525743040954,206.755583491204,0.775525918219632,95.0483337119027
Brie_Rpl29_3,Rpl29,147.413055035565,160.69309597762,0.584144438664724,6.28253002498558
Brie_Rpl29_4,Rpl29,179.50196224354,175.86872170884,42.8794514202994,9.32375670376646
Brie_Arpc2_1,Arpc2,96.6199184924597,149.266742485878,9.7704554573003,4.76191668559513
Brie_Arpc2_2,Arpc2,129.910014740305,163.906757897172,0.201381479554908,28.9016534484184
Brie_Arpc2_3,Arpc2,126.306447620693,150.337963125729,11.8756517324043,24.7199667650947
Brie_Arpc2_4,Arpc2,165.945685936427,156.408213418217,37.1380070336521,26.430656771909
Brie_Ftl1_1,Ftl1,204.040538343756,204.613142211503,146.608213339059,15.0260567264806
Brie_Ftl1_2,Ftl1,158.91015013147,180.867751361477,321.148122693135,13.695520054514
Brie_Ftl1_3,Ftl1,151.016622155177,163.01407403063,0.584144438664724,30.4222667878089
Brie_Ftl1_4,Ftl1,116.52533686746,104.81108593207,163.258402060336,15.7863633961758
Brie_Rpl28_1,Rpl28,200.436971224144,174.083353975755,140.101243034193,22.6291234234328
Brie_Rpl28_2,Rpl28,157.365764223065,186.938001653965,7.2824962230865,16.3565933984473
Brie_Rpl28_3,Rpl28,170.407245227376,143.017955420082,22.2102516283693,37.2650268150659
Brie_Rpl28_4,Rpl28,123.904069540952,131.413065155032,109.671587784962,11.0344467105807
Brie_Hsp90ab1_1,Hsp90ab1,178.472371637936,171.405302376128,164.406690937666,87.8254203497981
Brie_Hsp90ab1_2,Hsp90ab1,247.454942213369,235.678540767176,27.1861700967969,66.3467569309081
Brie_Hsp90ab1_3,Hsp90ab1,228.06431914117,252.282460684863,93.9783064614598,124.700293830016
Brie_Hsp90ab1_4,Hsp90ab1,192.715041682118,187.652148747199,29.6741293310107,158.724017298878
Brie_Junb_1,Junb,100.909879349141,124.271594222693,40.9656366247503,5.90237669013797
Brie_Junb_2,Junb,255.005273321128,263.708814176605,77.3281177401828,264.976874388785
Brie_Junb_3,Junb,201.466561829747,238.178055593495,115.413032171609,267.25779439787
Brie_Junb_4,Junb,184.993112140092,215.325348610011,110.628495182737,14.645903391633
